MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOn (ohm),ResistanceOff (ohm),ReadMode,ReadVoltage (V),ReadPower (uW),ResetMode,ResetCurrent (uA),ResetPulse (ns),ResetEnergy (pJ),SetMode,SetCurrent (uA),SetPulse (ns),SetEnergy (pJ),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.8,42000000.0,95000.0,159.096,6.485365,167.678365,159.096,6.485365,40.796448000000005,0.833492,8.936170212765958,0.10488423838846143,0.24413056400000002,89.806,0.9713440000000001,8.7736,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.9,3700000.0,1150000.0,14.015600000000001,78.50705,94.61965000000001,14.015600000000001,78.50705,3.5939728000000004,11.350845,0.7872340425531915,1.2696513068076911,0.24413056400000002,89.806,0.9713440000000001,9.8703,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.9,42000000.0,95000.0,159.096,6.485365,167.678365,159.096,6.485365,40.796448000000005,0.9376785,8.936170212765958,0.10488423838846143,0.24413056400000002,89.806,0.9713440000000001,9.8703,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.99,3700000.0,1150000.0,14.015600000000001,78.50705,94.61965000000001,14.015600000000001,78.50705,3.5939728000000004,12.485929500000003,0.7872340425531915,1.2696513068076911,0.24413056400000002,89.806,0.9713440000000001,10.857330000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.99,42000000.0,95000.0,159.096,6.485365,167.678365,159.096,6.485365,40.796448000000005,1.0314463500000002,8.936170212765958,0.10488423838846143,0.24413056400000002,89.806,0.9713440000000001,10.857330000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.999,3700000.0,1150000.0,14.015600000000001,78.50705,94.61965000000001,14.015600000000001,78.50705,3.5939728000000004,12.599437949999999,0.7872340425531915,1.2696513068076911,0.24413056400000002,89.806,0.9713440000000001,10.956033,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.999,42000000.0,95000.0,159.096,6.485365,167.678365,159.096,6.485365,40.796448000000005,1.0408231350000001,8.936170212765958,0.10488423838846143,0.24413056400000002,89.806,0.9713440000000001,10.956033,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_1.0,3700000.0,1150000.0,14.015600000000001,78.50705,94.61965000000001,14.015600000000001,78.50705,3.5939728000000004,12.61205,0.7872340425531915,1.2696513068076911,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_1.0,42000000.0,95000.0,159.096,6.485365,167.678365,159.096,6.485365,40.796448000000005,1.041865,8.936170212765958,0.10488423838846143,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.001,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,0.01513446,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.001,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.0012502379999999999,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.01,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,0.15134460000000002,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.01,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.01250238,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.1,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,1.5134459999999998,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.1,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.12502380000000002,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.2,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,3.0268919999999997,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.2,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.25004760000000004,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.3,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,4.540337999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.3,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.37507140000000005,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.4,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,6.053783999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,4.3868,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.4,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.5000952000000001,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,4.3868,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.5,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,7.5672299999999995,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,5.4835,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.5,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.625119,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,5.4835,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.6,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,9.080675999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,6.5802000000000005,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.6,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.7501428000000001,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,6.5802000000000005,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.7,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,10.594121999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,7.6769,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.7,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,0.8751666,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,7.6769,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.8,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,12.107567999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,8.7736,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.8,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,1.0001904000000001,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,8.7736,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.9,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,13.621013999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,9.8703,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.9,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,1.1252141999999998,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,9.8703,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.99,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,14.983115400000003,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,10.857330000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.99,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,1.2377356200000003,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,10.857330000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_0.999,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,15.11932554,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,10.956033,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_0.999,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,1.248987762,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,10.956033,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.6_1.0,3700000.0,1380000.0,14.015600000000001,94.20846,110.32106,14.015600000000001,94.20846,3.5939728000000004,15.134459999999999,0.7872340425531915,1.5235815681692293,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.6_1.0,42000000.0,114000.0,159.096,7.782437999999999,168.975438,159.096,7.782437999999999,40.796448000000005,1.250238,8.936170212765958,0.12586108606615373,0.24413056400000002,89.806,0.9713440000000001,10.967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.7_0.001,3700000.0,1610000.0,14.015600000000001,109.90987,126.02247,14.015600000000001,109.90987,3.5939728000000004,0.01765687,0.7872340425531915,1.7775118295307677,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.7_0.001,42000000.0,133000.0,159.096,9.079511,170.272511,159.096,9.079511,40.796448000000005,0.001458611,8.936170212765958,0.14683793374384602,0.24413056400000002,89.806,0.9713440000000001,0.010967000000000001,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.7_0.01,3700000.0,1610000.0,14.015600000000001,109.90987,126.02247,14.015600000000001,109.90987,3.5939728000000004,0.1765687,0.7872340425531915,1.7775118295307677,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.7_0.01,42000000.0,133000.0,159.096,9.079511,170.272511,159.096,9.079511,40.796448000000005,0.014586110000000001,8.936170212765958,0.14683793374384602,0.24413056400000002,89.806,0.9713440000000001,0.10967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.7_0.1,3700000.0,1610000.0,14.015600000000001,109.90987,126.02247,14.015600000000001,109.90987,3.5939728000000004,1.765687,0.7872340425531915,1.7775118295307677,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.7_0.1,42000000.0,133000.0,159.096,9.079511,170.272511,159.096,9.079511,40.796448000000005,0.1458611,8.936170212765958,0.14683793374384602,0.24413056400000002,89.806,0.9713440000000001,1.0967,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.7_0.2,3700000.0,1610000.0,14.015600000000001,109.90987,126.02247,14.015600000000001,109.90987,3.5939728000000004,3.531374,0.7872340425531915,1.7775118295307677,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.7_0.2,42000000.0,133000.0,159.096,9.079511,170.272511,159.096,9.079511,40.796448000000005,0.2917222,8.936170212765958,0.14683793374384602,0.24413056400000002,89.806,0.9713440000000001,2.1934,3.788,68.267,2.097,1
 MRAM, 54, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.250000, 30.000000, current, 80, 10, 1, current, 80, 10, 1, data/cell_cfgs/STT_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, ReadEDP, 64, 1,spec_0.7_0.3,3700000.0,1610000.0,14.015600000000001,109.90987,126.02247,14.015600000000001,109.90987,3.5939728000000004,5.297060999999999,0.7872340425531915,1.7775118295307677,0.24413056400000002,89.806,0.9713440000000001,3.2901000000000002,3.788,68.267,2.097,1
