MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),SRAMCellNMOSWidth (F),SRAMCellPMOSWidth (F),ReadMode,ReadVoltage (V),MinSenseVoltage (mV),Stitching,MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.01,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,0.039826799999999996,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,0.043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.01,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.0032900399999999993,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,0.043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.1,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,0.39826799999999996,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,0.4329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.1,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.0329004,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,0.4329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.2,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,0.7965359999999999,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,0.8658,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.2,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.0658008,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,0.8658,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.3,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,1.194804,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,1.2987,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.3,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.0987012,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,1.2987,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.4,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,1.5930719999999998,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,1.7316,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.4,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.1316016,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,1.7316,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.5,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,1.9913399999999997,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,2.1645,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.5,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.164502,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,2.1645,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.6,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,2.389608,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,2.5974,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.6,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.1974024,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,2.5974,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.7,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,2.787876,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,3.0302999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.7,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.23030279999999997,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,3.0302999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.8,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,3.1861439999999996,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,3.4632,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.8,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.2632032,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,3.4632,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.9,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,3.5844119999999995,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,3.8960999999999997,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.9,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.29610359999999997,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,3.8960999999999997,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.99,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,3.9428531999999996,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,4.28571,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.99,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.32571396,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,4.28571,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_0.999,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,3.9786973199999993,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,4.3246709999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_0.999,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.32867499599999994,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,4.3246709999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.4_1.0,3700000.0,920000.0,3.8146999999999993,15.565479999999999,47.55318,3.8146999999999993,15.565479999999999,16.0358,3.9826799999999993,0.3224049667792179,0.06082644628099173,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.4_1.0,42000000.0,76000.0,43.302,1.285844,72.76084399999999,43.302,1.285844,182.02799999999996,0.329004,3.6597320553316632,0.0050247933884297515,0.654296934,90.597,4.334,4.329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.001,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,0.0049783499999999994,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,0.0043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.001,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.0004112549999999999,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,0.0043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.01,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,0.04978349999999999,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,0.043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.01,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.0041125499999999995,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,0.043289999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.1,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,0.49783499999999997,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,0.4329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.1,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.0411255,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,0.4329,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.2,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,0.9956699999999999,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,0.8658,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.2,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.082251,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,0.8658,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.3,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,1.493505,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,1.2987,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.3,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.12337649999999999,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,1.2987,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.4,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,1.9913399999999999,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,1.7316,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.4,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.164502,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,1.7316,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.5,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,2.4891750000000004,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,2.1645,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.5,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.2056275,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,2.1645,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.6,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,2.98701,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,2.5974,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.6,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.24675299999999997,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,2.5974,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.7,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,3.4848449999999995,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,3.0302999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.7,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.2878784999999999,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,3.0302999999999995,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.8,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,3.9826799999999998,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,3.4632,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.8,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.329004,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,3.4632,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.9,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,4.4805150000000005,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,3.8960999999999997,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,fbbfs_0.5_0.9,42000000.0,95000.0,43.302,1.607305,73.08230499999999,43.302,1.607305,182.02799999999996,0.37012949999999994,3.6597320553316632,0.00628099173553719,0.654296934,90.597,4.334,3.8960999999999997,1.031,16.919,28.173,1
 SRAM, 146, 1.460000, CMOS, 1.310000, 2.080000, 1.230000, voltage, 1.1, 80, 16, data/cell_cfgs/SRAM_default.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, non-H-tree, false, 350, balanced, 22, ReadEDP, 64, 1,spec_0.5_0.99,3700000.0,1150000.0,3.8146999999999993,19.45685,51.44454999999999,3.8146999999999993,19.45685,16.0358,4.9285665,0.3224049667792179,0.07603305785123966,0.654296934,90.597,4.334,4.28571,1.031,16.919,28.173,1
